name,username,party,text,datetime,n_comments,n_retweets,n_quotes,n_hearts
J.D. Vance,JDVance,Republican,President Trump showed how to connect with voters in Pennsylvania yesterday better than anyone else could - from the french fry station at McDonald's to the Steelers game on Sunday night.,1729516320,"3,360","1,561",299,"47,444"
J.D. Vance,JDVance,Republican,Thank you Green Bay! Another great day on the trail here in Wisconsin,1729512900,508,"4,236",37,"18,107"
J.D. Vance,JDVance,Republican,.@JDVance pours beers for some Packers fans!,1729460400,423,"6,903",167,"40,340"
J.D. Vance,JDVance,Republican,"Kamala's surrogates think high inflation, rising credit card delinquencies, and unaffordable housing are ""the greatest economy we've ever had."" 

Vote accordingly! 

(Pennsylvania registration closes tomorrow. So register by then.)",1729430100,"1,395","2,149",126,"22,641"
J.D. Vance,JDVance,Republican,"30% of Christians are NOT registered to vote. 

October 21st — tomorrow — is the last day to register to vote in Pennsylvania. 

Pass it on.",1729424400,752,JD Vance retweeted,376,"38,684"
J.D. Vance,JDVance,Republican,"This isn't a game. This person is asking the American people to make her the president of the United States. 

If you have to run interference because a big bad journalist asked her tough questions, then maybe she shouldn't be commander-in-chief of the US military.",1729424220,739,"5,934",70,"15,729"
J.D. Vance,JDVance,Republican,"Bret Baier interviewed President Trump and interrupted him 20 times and followed up constantly. It didn't even register to me at the time because Trump just does interviews all the time. 

Kamala does one tough interview and her campaign whines about it for days.",1729264380,"3,259","21,439",444,"140,561"
J.D. Vance,JDVance,Republican,Great to be back in Pittsburgh with this fired up crowd!,1729196760,888,"2,900",51,"25,861"
J.D. Vance,JDVance,Republican,Kamala Harris's plan to give Social Security and Medicare to illegal immigrants would bankrupt this country.,1729184880,"2,852","16,311",498,"65,398"
J.D. Vance,JDVance,Republican,"JD Vance TORCHES Kamala 🔥

""There is something pathological going on here...What is it in the mind of this person that can't just acknowledge that she has been in power for 3.5 years & bears some responsibility as the sitting Vice President for the condition the country is in?""",1729162380,899,JD Vance retweeted,230,"29,715"
J.D. Vance,JDVance,Republican,"Last night, Kamala Harris once again refused to name a single policy difference between her and Joe Biden.

Does that sound like a new way forward to you?",1729157760,"3,198","7,324",450,"90,915"
J.D. Vance,JDVance,Republican,To my Democratic friends: maybe you should consider swapping Kamala Harris for Joe Biden.,1729108560,"11,763","18,264","3,268","237,623"
J.D. Vance,JDVance,Republican,"If you want higher inflation and more open borders, Kamala Harris is your candidate.

But if you want a golden age of American prosperity, then let's get out there and make Donald Trump our next President.",1729102860,"1,838","29,520",180,"43,929"
J.D. Vance,JDVance,Republican,,1729099140,"2,434","7,714",787,"86,411"
J.D. Vance,JDVance,Republican,"Kamala Harris let a terrorist into our country. He was going to kill our people. 

And the media attacked those who protested as racists or mean-spirited for suggesting that we should properly vet newcomers to our nation. 

Thank God her leadership didn't kill anyone this time.",1729076280,"1,305","12,352",179,"35,641"
J.D. Vance,JDVance,Republican,President Trump and I will stop this.,1729042260,"2,423","9,377",836,"73,708"
J.D. Vance,JDVance,Republican,This entire interview is incredible. President Trump walking into the lion's den and reminding the people who've screwed up the country that they're not as smart as they think.,1729033680,"4,585","5,030",500,"77,652"
J.D. Vance,JDVance,Republican,"TRUMP: ""There are no tariffs.""

HOST: *confused*

TRUMP: ""No, there are no tariffs — all you have to do is build your plant in the United States and you don't have any tariffs. That's what I want.""

AUDIENCE: *applause*

🔥🔥🔥",1729015260,"1,446","16,537",260,"65,844"
J.D. Vance,JDVance,Republican,"Aside from her obvious policy failures, Kamala Harris is just incompetent. People in rural areas actually need quality broadband. Under Kamala's illustrious leadership, we spent $42 billion of taxpayer money and connected zero people.",1729005840,"1,443",JD Vance retweeted,215,"29,948"
J.D. Vance,JDVance,Republican,"This is extraordinarily dishonest from CBS. 

Between this and 60 Minutes, they selectively edited a Kamala clip to make her look better and a Mike Johnson clip to take out his full answer.",1729005360,"1,765","9,448",395,"57,450"
J.D. Vance,JDVance,Republican,"If you want to let people burn down cities, harass police officers, and allow violent crime to nearly double, vote for Dean's buddy Kamala Harris.   

If you want to support our law enforcement and the people who depend on them for safety, vote for Donald J. Trump.",1729001100,414,"7,823",38,"12,877"
J.D. Vance,JDVance,Republican,"I never used the phrase ""city in decline."" It was editorializing from a journalist.

What I did say: Minneapolis has suffered greatly. And not because of ""George Floyd's murder,"" but because politicians like you allowed rioters to loot and burn, causing  $500 million in damage.",1729000740,"1,531","14,837",412,"97,703"
J.D. Vance,JDVance,Republican,"“Progressives” are putting the US on the labor path to Qatar or UAE: societies built on the exploitation of a massive underclass of migrant workers.

@JDVance is right to resist this dark future.

newsweek.com/progressives-ar…",1728999840,131,"1,508",20,"1,965"
J.D. Vance,JDVance,Republican,"Cue the corporate media ""fact checkers"": 

""Vance's tweet is missing important context. Kamala Harris only copied some of her book from Wikipedia.""",1728910980,"1,008","2,420",142,"20,942"
J.D. Vance,JDVance,Republican,"Hi, I'm JD Vance. I wrote my own book, unlike Kamala Harris, who copied hers from Wikipedia. 

christopherrufo.com/p/kamala…",1728910620,"4,886","30,520","1,816","159,225"
J.D. Vance,JDVance,Republican,Lmao Kamala didn't even write her own book!,1728909360,"2,691","13,275",484,"75,857"
J.D. Vance,JDVance,Republican,"I believe the destiny of this country is to conquer the stars. Whatever your views of Elon's politics, this is something that should inspire all of us.",1728908460,"2,210","9,270",853,"94,355"
J.D. Vance,JDVance,Republican,"20 percent of Latinos and 26 percent of Black voters rate the economy good or excellent, but the Democrats go around hectoring them that anyone who doesn't vote for Kamala is a sexist. 

President Trump is winning because he's listening to voters instead of lecturing them.",1728905160,684,"2,667",62,"17,081"
J.D. Vance,JDVance,Republican,Had such a fun day with the family at Charlotte Motor Speedway! Thanks for having us North Carolina 🏁,1728872160,609,"2,327",49,"25,203"
J.D. Vance,JDVance,Republican,"When your town is overrun with violent criminal gangs, Kamala Harris and her friends will say, ""well, it's only a handful of apartment complexes"" that have been overrun by illegal gangs. 

The only acceptable number of American apartments overrun by criminal gangs is zero.",1728904680,"5,976","32,237","1,309","141,013"
J.D. Vance,JDVance,Republican,"But, her doctor added:

She sounds like a fifth grader giving a book report on a book she hasn't read when asked about American public policy.",1728844200,"3,780","6,055",529,"44,952"
J.D. Vance,JDVance,Republican,"If you came into this country illegally, pack your bags.",1728819180,"3,995","15,480","1,025","111,297"
J.D. Vance,JDVance,Republican,"From the very beginning of this journey, I have been on a mission to rescue our nation from a failed and corrupt political establishment. 

I will NEVER QUIT, I will NEVER BEND, I will NEVER BREAK, and I will NEVER YIELD, not even in the face of death itself!",1728817020,"17,440",JD Vance retweeted,"3,653","302,127"
J.D. Vance,JDVance,Republican,"This was fun! 

Thanks to all of our volunteers--in Georgia and everywhere else. The only way we're going to take our country back is if you get out there and vote!",1728763140,815,"59,397",68,"25,032"
J.D. Vance,JDVance,Republican,"I don’t like to post a lot of political content, but this clip should scare EVERYONE. She is the sitting VP and running for President of the United States. She is incapable of putting a sentence together without a teleprompter and even she appears to know she is in way over her head. This election is very important and this along with the many other clips of her attempting to answer questions should SCARE THE SHIT OUT OF YOU!!!",1728731820,"6,645","4,323","2,890","114,963"
J.D. Vance,JDVance,Republican,I can tell you that @JDVance definitely didn’t have a prompter tonight at the town hall in NC… and he didn’t even know what questions I was going to ask him. All we did was chat along with his wife Usha for 10 min before we walked on stage. ☺️ They were both wonderful real people.,1728739020,"2,559",JD Vance retweeted,475,"72,200"
J.D. Vance,JDVance,Republican,"Kamala Harris wants to raise taxes on American workers and reward companies who ship jobs overseas.

Donald Trump is going to cut taxes for workers and penalize companies who outsource jobs. We want to reward folks who are working hard and struggling just to get by.",1728691380,"1,457","30,191",101,"20,207"
J.D. Vance,JDVance,Republican,"While Kamala Harris and her surrogates brag about crime being lower, the truth is that things like this happen way too often in American cities. 

We need to empower the police to take violent people off the streets. It's really that simple.",1728682500,959,JD Vance retweeted,96,"19,277"
J.D. Vance,JDVance,Republican,"This had never occurred to me but he's exactly right. What's even more dangerous? Cheney would have political cover from the left. 

If you want the most unhinged member of the Cheney family declaring new wars every other month, vote for Kamala. 

Vote Trump for peace!",1728673440,"1,040","19,173",130,"26,145"
J.D. Vance,JDVance,Republican,"If 60 Minutes had an ounce of integrity, they would release the full, unedited interview. 

The person who can't answer basic questions about national security wants to be our next president. Show us what she actually said, in full.",1728599040,"4,582","3,924","1,018","124,513"
